register_id,name,institution_id,institution_name,created,modified,addresses_roadtype_id,addresses_roadtype_name,addresses_road_id,addresses_road_name,addresses_start_street_number,addresses_end_street_number,addresses_neighborhood_id,addresses_neighborhood_name,addresses_district_id,addresses_district_name,addresses_zip_code,addresses_town,addresses_main_address,addresses_type,values_id,values_attribute_id,values_category,values_attribute_name,values_value,values_outstanding,values_description,secondary_filters_id,secondary_filters_name,secondary_filters_fullpath,secondary_filters_tree,secondary_filters_asia_id,geo_epgs_25831_x,geo_epgs_25831_y,geo_epgs_4326_x,geo_epgs_4326_y
﻿92086011973,Àrea de Joc Infantil als Jardins Jaume Ferran i Clua,,,1985-04-01T00:00:00+02:00,2021-05-04T12:32:49.042962+02:00,,,140407,C Garcilaso,245,,62,el Congrés i els Indians,09,Sant Andreu,08027,BARCELONA,True,,,,,,,,,55735068,Àrees de jocs infantils,Planol BCN >> Cultura i lleure >> Espais infantils >> Àrees de jocs infantils,651,0065103002004000,431351.4354085939,4586116.725717375,41.4236781404916,2.178462157973756
﻿92086011988,Àrea de Joc Infantil a la Plaça Espronceda,,,1985-04-02T00:00:00+02:00,2021-05-04T12:32:52.276755+02:00,,,115603,C Espronceda,203,,71,Provençals del Poblenou,10,Sant Martí,08018,BARCELONA,True,,,,,,,,,55735068,Àrees de jocs infantils,Planol BCN >> Cultura i lleure >> Espais infantils >> Àrees de jocs infantils,651,0065103002004000,432940.2902842983,4584604.673775957,41.41019373878194,2.197642275486965
﻿92086012036,Àrea de Joc Infantil a la Plaça de La Verneda,,,1985-04-04T00:00:00+02:00,2021-05-04T12:33:05.039465+02:00,,,270107,C Puigcerdà,298,,73,la Verneda i la Pau,10,Sant Martí,08020,BARCELONA,True,,,,,,,,,55735068,Àrees de jocs infantils,Planol BCN >> Cultura i lleure >> Espais infantils >> Àrees de jocs infantils,651,0065103002004000,433207.5273917888,4586100.653245523,41.423689838620895,2.200674235765829
﻿92086012311,Àrea de Joc Infantil a la Plaça Salvador Allende,,,1985-04-15T00:00:00+02:00,2021-05-04T12:33:34.951742+02:00,,,700028,Pl Salvador Allende,,,37,el Carmel,07,Horta-Guinardó,08032,BARCELONA,True,,,,,,,,,55735068,Àrees de jocs infantils,Planol BCN >> Cultura i lleure >> Espais infantils >> Àrees de jocs infantils,651,0065103002004000,429107.4362564794,4585821.973127378,41.42082854474279,2.151644885605532
﻿92086012313,Àrea de Joc Infantil a la Plaça de la Madrona Prat,,,1985-04-15T00:00:00+02:00,2021-05-04T12:33:36.651555+02:00,,,701262,Pl Madrona Prat,1,,39,Sant Genís dels Agudells,07,Horta-Guinardó,08035,BARCELONA,True,,,,,,,,,55735068,Àrees de jocs infantils,Planol BCN >> Cultura i lleure >> Espais infantils >> Àrees de jocs infantils,651,0065103002004000,427775.2530351174,4586548.728762878,41.4272554562106,2.135617873100663
﻿92086012315,Àrea de Joc Infantil a Riera de Sant Andreu - Rubèn Dario,,,1985-04-16T00:00:00+02:00,2021-05-04T12:34:09.639570+02:00,,,296257,Rier Sant Andreu,85,,60,Sant Andreu,09,Sant Andreu,08030,BARCELONA,True,,,,,,,,,55735068,Àrees de jocs infantils,Planol BCN >> Cultura i lleure >> Espais infantils >> Àrees de jocs infantils,651,0065103002004000,431979.6790628547,4587336.532958239,41.43471795997127,2.1858425535165287
﻿92086012316,Àrea de Joc Infantil a Cinca,,,1985-04-16T00:00:00+02:00,2021-05-04T12:34:10.743513+02:00,,,078700,C Cinca,45,,60,Sant Andreu,09,Sant Andreu,08030,BARCELONA,True,,,,,,,,,55735068,Àrees de jocs infantils,Planol BCN >> Cultura i lleure >> Espais infantils >> Àrees de jocs infantils,651,0065103002004000,432492.2959899495,4587825.355298955,41.43916386950136,2.1919230362280784
﻿92086012321,Àrea de Joc Infantil a la Plaça del Treballadors i Treballadores de la Harry Walker,,,1985-04-15T00:00:00+02:00,2021-05-04T12:33:38.645993+02:00,,,351901,Pg Valldaura,269,,52,la Prosperitat,08,Nou Barris,08016,BARCELONA,True,,,,,,,,,55735068,Àrees de jocs infantils,Planol BCN >> Cultura i lleure >> Espais infantils >> Àrees de jocs infantils,651,0065103002004000,431604.9075935653,4587860.524778206,41.439405530805125,2.1812979222998994
﻿92086012322,Àrea de Joc Infantil a la Plaça Olof Palme,,,1985-04-16T00:00:00+02:00,2021-05-04T12:34:06.265759+02:00,,,295403,C Sant Iscle,61,,46,el Turó de la Peira,08,Nou Barris,08031,BARCELONA,True,,,,,,,,,55735068,Àrees de jocs infantils,Planol BCN >> Cultura i lleure >> Espais infantils >> Àrees de jocs infantils,651,0065103002004000,430680.3446839168,4587282.383222123,41.4341191500433,2.170298157500091
﻿92086012323,Àrea de Joc Infantil a la Plaça Gabriel Alomar,,,1985-04-16T00:00:00+02:00,2021-05-04T12:34:07.152804+02:00,,,138052,Pl Gabriel Alomar,1,,45,Porta,08,Nou Barris,08016,BARCELONA,True,,,,,,,,,55735068,Àrees de jocs infantils,Planol BCN >> Cultura i lleure >> Espais infantils >> Àrees de jocs infantils,651,0065103002004000,431667.68402988545,4587636.459973525,41.437392806602425,2.182074633440646
﻿92086012325,Àrea de Joc Infantil a la Plaça Pep Ventura,,,1985-04-16T00:00:00+02:00,2021-05-04T12:34:17.525665+02:00,,,251907,Pl Pep Ventura,1,,22,"Vallvidrera, el Tibidabo i les Planes",05,Sarrià-Sant Gervasi,08017,BARCELONA,True,,,,,,,,,55735068,Àrees de jocs infantils,Planol BCN >> Cultura i lleure >> Espais infantils >> Àrees de jocs infantils,651,0065103002004000,425204.45831005415,4585107.6822496625,41.4140414466854,2.105032490742578
﻿92086011998,Àrea de Joc Infantil a la Plaça del Fénix,,,1985-04-02T00:00:00+02:00,2021-05-04T12:32:56.519620+02:00,,,122507,Pl Fènix,1,,16,la Bordeta,03,Sants-Montjuïc,08014,BARCELONA,True,,,,,,,,,55735068,Àrees de jocs infantils,Planol BCN >> Cultura i lleure >> Espais infantils >> Àrees de jocs infantils,651,0065103002004000,427630.2928067811,4580203.442624206,41.370093063061,2.134641632659596
﻿92086012003,Àrea de Joc Infantil  Carretera del Prat - Amnistia Internacional,,,1985-04-02T00:00:00+02:00,2021-05-04T12:32:59.836494+02:00,,,369102,C Amnistia Internacional,,,13,la Marina de Port,03,Sants-Montjuïc,08038,BARCELONA,True,,,,,,,,,55735068,Àrees de jocs infantils,Planol BCN >> Cultura i lleure >> Espais infantils >> Àrees de jocs infantils,651,0065103002004000,427759.53974755015,4579282.463645161,41.361809748252426,2.13629663596481
﻿92086012010,Àrea de Joc Infantil a l'Avinguda de Roma - Mallorca - Rocafort,,,1985-06-04T00:00:00+02:00,2021-05-04T12:35:14.568821+02:00,,,287201,Av Roma,71,,09,la Nova Esquerra de l'Eixample,02,Eixample,08029,BARCELONA,True,,,,,,,,,55735068,Àrees de jocs infantils,Planol BCN >> Cultura i lleure >> Espais infantils >> Àrees de jocs infantils,651,0065103002004000,428894.166201795,4581682.304456718,41.383525304800756,2.149579257116039
﻿92086012233,Àrea de Joc Infantil a la Plaça de l'Olivereta,,,1985-04-15T00:00:00+02:00,2021-05-04T12:33:40.559939+02:00,,,701140,Pl Olivereta,1,,17,Sants - Badal,03,Sants-Montjuïc,08028,BARCELONA,True,,,,,,,,,55735068,Àrees de jocs infantils,Planol BCN >> Cultura i lleure >> Espais infantils >> Àrees de jocs infantils,651,0065103002004000,427169.359231686,4580471.786905311,41.37246836094022,2.1290984089763962
﻿168102121,Àrea de Joc Infantil a la Plaça de Josep Andreu i Abelló,,,2000-06-16T00:00:00+02:00,2021-05-04T12:40:49.835622+02:00,,,701316,Pl Josep Andreu i Abelló,1,,57,la Trinitat Vella,09,Sant Andreu,08033,BARCELONA,True,,,,,,,,,55735068,Àrees de jocs infantils,Planol BCN >> Cultura i lleure >> Espais infantils >> Àrees de jocs infantils,651,0065103002004000,432391.98675343895,4588870.854096456,41.448571863083366,2.1906054228934955
﻿75990123317,Parc d'Atraccions del Tibidabo,,,1996-09-18T00:00:00+02:00,2021-05-03T15:17:19.352255+02:00,,,335701,Plaça del Tibidabo,3,3,22,"Vallvidrera, el Tibidabo i les Planes",05,Sarrià-Sant Gervasi,08035,Barcelona,True,,143850,20001,Telèfons,Tel.,932117942,True,,55735069,Tibidabo,Planol BCN >> Cultura i lleure >> Espais infantils >> Tibidabo,651,0065103002004001,426358.63780085003,4585937.12616186,41.42161843553102,2.118740285636823
﻿75990123317,Parc d'Atraccions del Tibidabo,,,1996-09-18T00:00:00+02:00,2021-05-03T15:17:19.352255+02:00,,,335701,Plaça del Tibidabo,3,3,22,"Vallvidrera, el Tibidabo i les Planes",05,Sarrià-Sant Gervasi,08035,Barcelona,True,,143850,20001,Telèfons,Tel.,932117942,True,,55737068,Parcs i jardins,Planol BCN >> Cultura i lleure >> Parcs i jardins >> Parcs i jardins,651,0065103002006000,426358.63780085003,4585937.12616186,41.42161843553102,2.118740285636823
﻿92086012395,Àrea de Joc Infantil a Aragó - Enamorats - Dos de Maig,,,1985-04-22T00:00:00+02:00,2021-05-04T12:34:25.176571+02:00,,,018505,C Aragó,530,,06,la Sagrada Família,02,Eixample,08013,BARCELONA,True,,,,,,,,,55735068,Àrees de jocs infantils,Planol BCN >> Cultura i lleure >> Espais infantils >> Àrees de jocs infantils,651,0065103002004000,431727.4691641997,4584113.166326158,41.40566478442445,2.1831879346598884
﻿92086012398,Àrea de Joc Infantil a Pontils - Tortosa,,,1985-04-22T00:00:00+02:00,2021-05-04T12:34:25.886733+02:00,,,262700,C Pontils,10,,12,la Marina del Prat Vermell,03,Sants-Montjuïc,08038,BARCELONA,True,,,,,,,,,55735068,Àrees de jocs infantils,Planol BCN >> Cultura i lleure >> Espais infantils >> Àrees de jocs infantils,651,0065103002004000,428212.7055759578,4578171.721591464,41.3518461980206,2.141845499220655
﻿92086012409,Àrea de Joc Infantil,99400259236,Jardins d'Esteve Terradas,1985-04-22T00:00:00+02:00,2021-05-04T12:34:32.719915+02:00,,,116901,C Esteve Terradas,16,,28,Vallcarca i els Penitents,06,Gràcia,08023,BARCELONA,True,,,,,,,,,55735068,Àrees de jocs infantils,Planol BCN >> Cultura i lleure >> Espais infantils >> Àrees de jocs infantils,651,0065103002004000,428231.81892382435,4585044.599520533,41.41374933906606,2.141259928946419
﻿92086012411,Àrea de Joc Infantil a Samaniego - Segur - Iriarte,,,1985-04-22T00:00:00+02:00,2021-05-04T12:34:34.293306+02:00,,,163005,C Iriarte,1,,38,la Teixonera,07,Horta-Guinardó,08035,BARCELONA,True,,,,,,,,,55735068,Àrees de jocs infantils,Planol BCN >> Cultura i lleure >> Espais infantils >> Àrees de jocs infantils,651,0065103002004000,428287.1271899943,4585967.9945312785,41.42207089881561,2.14181217003158
﻿92086012420,Àrea de Joc Infantil a Jericò - Passeig Vall d'Hebrón - Natzaret,,,1985-04-22T00:00:00+02:00,2021-05-04T12:35:01.936283+02:00,,,226604,C Natzaret,1,,39,Sant Genís dels Agudells,07,Horta-Guinardó,08035,BARCELONA,True,,,,,,,,,55735068,Àrees de jocs infantils,Planol BCN >> Cultura i lleure >> Espais infantils >> Àrees de jocs infantils,651,0065103002004000,428138.84864841437,4585879.876358656,41.42126400841352,2.1400483834376423
﻿92086012422,Àrea de Joc Infantil a la Plaça Francesc Layret,,,1985-04-22T00:00:00+02:00,2021-05-04T12:34:41.356471+02:00,,,132624,Pl Francesc Layret,1,,51,Verdun,08,Nou Barris,08042,BARCELONA,True,,,,,,,,,55735068,Àrees de jocs infantils,Planol BCN >> Cultura i lleure >> Espais infantils >> Àrees de jocs infantils,651,0065103002004000,431272.469760663,4588148.001910733,41.441966341210566,2.1772862701024946
﻿98336162626,Àrea de Joc Infantil a la Plaça del Diamant,,,1998-12-02T00:00:00+01:00,2021-05-04T12:35:33.823442+02:00,,,027302,C Astúries,67,,31,la Vila de Gràcia,06,Gràcia,08012,BARCELONA,True,,,,,,,,,55735068,Àrees de jocs infantils,Planol BCN >> Cultura i lleure >> Espais infantils >> Àrees de jocs infantils,651,0065103002004000,429416.22364612325,4583972.731221254,41.40420032812036,2.155555422089296
﻿98336170008,Àrea de Joc Infantil a la Plaça John Lennon,,,1998-12-02T00:00:00+01:00,2021-05-04T12:35:37.022682+02:00,,,274301,C Ramis,7,,31,la Vila de Gràcia,06,Gràcia,08012,BARCELONA,True,,,,,,,,,55735068,Àrees de jocs infantils,Planol BCN >> Cultura i lleure >> Espais infantils >> Àrees de jocs infantils,651,0065103002004000,429918.2078033662,4583809.777914866,41.402776582980835,2.161579267511207
﻿98336173206,Àrea de Joc Infantil a la Rambla del Carmel - Passatge Gabarnet,,,1998-12-02T00:00:00+01:00,2021-05-04T12:35:32.074756+02:00,,,137901,Ptge Gabarnet,1,,37,el Carmel,07,Horta-Guinardó,08032,BARCELONA,True,,,,,,,,,55735068,Àrees de jocs infantils,Planol BCN >> Cultura i lleure >> Espais infantils >> Àrees de jocs infantils,651,0065103002004000,429711.8873259464,4586117.629371926,41.423544508825536,2.1588430981734854
﻿98336175111,Àrea de Joc Infantil a l'Avinguda Estatut de Catalunya - Cardenal Vidal i Barraquer,,,1998-12-02T00:00:00+01:00,2021-05-04T12:35:32.944592+02:00,,,700827,Av Cardenal Vidal i Barraquer,51,,41,la Vall d'Hebron,07,Horta-Guinardó,08035,BARCELONA,True,,,,,,,,,55735068,Àrees de jocs infantils,Planol BCN >> Cultura i lleure >> Espais infantils >> Àrees de jocs infantils,651,0065103002004000,429147.69657874334,4587185.092852547,41.43310914355063,2.1519668766667417
﻿92086012273,Àrea de Joc Infantil a la Plaça Manuel Corachan,,,1985-04-16T00:00:00+02:00,2021-05-04T12:34:16.128601+02:00,,,146505,Pl Manuel Corachan,1,,24,les Tres Torres,05,Sarrià-Sant Gervasi,08017,BARCELONA,True,,,,,,,,,55735068,Àrees de jocs infantils,Planol BCN >> Cultura i lleure >> Espais infantils >> Àrees de jocs infantils,651,0065103002004000,427198.3374255372,4582894.882264295,41.39429482172793,2.129153754744971
﻿92086012277,Àrea de Joc Infantil a Danubi - Travessera de les Corts,,,1985-04-15T00:00:00+02:00,2021-05-04T12:33:21.925973+02:00,,,097829,C Danubi,1,,20,la Maternitat i Sant Ramon,04,Les Corts,08028,BARCELONA,True,,,,,,,,,55735068,Àrees de jocs infantils,Planol BCN >> Cultura i lleure >> Espais infantils >> Àrees de jocs infantils,651,0065103002004000,426306.7585200018,4580930.830237146,41.3765242524518,2.1187288744024326
﻿92086012278,Àrea de Joc Infantil a l'Avinguda Vallcarca - Baró la Barre,,,1985-04-16T00:00:00+02:00,2021-05-04T12:34:19.232138+02:00,,,158107,Av Vallcarca,230,,28,Vallcarca i els Penitents,06,Gràcia,08023,BARCELONA,True,,,,,,,,,55735068,Àrees de jocs infantils,Planol BCN >> Cultura i lleure >> Espais infantils >> Àrees de jocs infantils,651,0065103002004000,428235.3617918909,4585502.0850615315,41.417870032242085,2.141248043891382
﻿92086012279,Àrea de Joc Infantil a la Plaça Vall d'Hebron,,,1985-04-16T00:00:00+02:00,2021-05-04T12:34:20.476123+02:00,,,352507,Pg Vall d'Hebron,114,,38,la Teixonera,07,Horta-Guinardó,08035,BARCELONA,True,,,,,,,,,55735068,Àrees de jocs infantils,Planol BCN >> Cultura i lleure >> Espais infantils >> Àrees de jocs infantils,651,0065103002004000,428248.57755853067,4585994.908260799,41.42230985722256,2.141347703090706
﻿92086012281,Àrea de Joc Infantil a la Plaça de Palestina,,,1985-04-16T00:00:00+02:00,2021-05-04T12:34:22.570493+02:00,,,700705,Pl Palestina,1,,39,Sant Genís dels Agudells,07,Horta-Guinardó,08035,BARCELONA,True,,,,,,,,,55735068,Àrees de jocs infantils,Planol BCN >> Cultura i lleure >> Espais infantils >> Àrees de jocs infantils,651,0065103002004000,428066.96526123385,4586278.202461299,41.424845122441084,2.1391408763380615
﻿92086012300,Àrea de Joc Infantil a Petrarca-Cartellà,,,1985-04-16T00:00:00+02:00,2021-05-04T12:34:07.885504+02:00,,,069109,C Cartellà,171,,43,Horta,07,Horta-Guinardó,08031,BARCELONA,True,,,,,,,,,55735068,Àrees de jocs infantils,Planol BCN >> Cultura i lleure >> Espais infantils >> Àrees de jocs infantils,651,0065103002004000,430278.03968343197,4586822.911616173,41.429946045315,2.1655363716083462
﻿92086012246,Àrea de Joc Infantil a la Plaça Ferran Casablancas,,,1985-04-15T00:00:00+02:00,2021-05-04T12:33:45.938051+02:00,,,123204,Pl Ferran Casablancas,2,,25,Sant Gervasi - la Bonanova,05,Sarrià-Sant Gervasi,08022,BARCELONA,True,,,,,,,,,55735068,Àrees de jocs infantils,Planol BCN >> Cultura i lleure >> Espais infantils >> Àrees de jocs infantils,651,0065103002004000,427624.9571205649,4583634.71413927,41.400996686738374,2.134167943005474
﻿92086012249,Àrea de Joc Infantil a la Plaça Cardona,,,1985-04-15T00:00:00+02:00,2021-05-04T12:33:46.694333+02:00,,,175900,C Laforja,39,,26,Sant Gervasi - Galvany,05,Sarrià-Sant Gervasi,08006,BARCELONA,True,,,,,,,,,55735068,Àrees de jocs infantils,Planol BCN >> Cultura i lleure >> Espais infantils >> Àrees de jocs infantils,651,0065103002004000,428822.8105482131,4583324.009424056,41.398305222765416,2.148533016239189
﻿92086012261,Àrea de Joc Infantil a la Plaça Guinardó,,,1985-04-15T00:00:00+02:00,2021-05-04T12:33:56.660526+02:00,,,152803,Pl Guinardó,1,,35,el Guinardó,07,Horta-Guinardó,08041,BARCELONA,True,,,,,,,,,55735068,Àrees de jocs infantils,Planol BCN >> Cultura i lleure >> Espais infantils >> Àrees de jocs infantils,651,0065103002004000,431086.6080201861,4585918.812592455,41.421872935195715,2.1753157582442824
﻿92086012264,Àrea de Joc Infantil a la Plaça Cardenal Cicognani,,,1985-04-15T00:00:00+02:00,2021-05-04T12:33:39.451582+02:00,,,065006,Pl Cardenal Cicognani,1,,62,el Congrés i els Indians,09,Sant Andreu,08027,BARCELONA,True,,,,,,,,,55735068,Àrees de jocs infantils,Planol BCN >> Cultura i lleure >> Espais infantils >> Àrees de jocs infantils,651,0065103002004000,431723.6377688526,4586245.932533467,41.42487357993622,2.1829013892921054
﻿92086012267,Àrea de Joc Infantil a la Plaça Marià Brossa,,,1985-04-15T00:00:00+02:00,2021-05-04T12:34:00.725226+02:00,,,196809,Pl Marià Brossa,1,,60,Sant Andreu,09,Sant Andreu,08030,BARCELONA,True,,,,,,,,,55735068,Àrees de jocs infantils,Planol BCN >> Cultura i lleure >> Espais infantils >> Àrees de jocs infantils,651,0065103002004000,432155.04330728133,4587602.959397926,41.43713240340117,2.1879114318402952
﻿98224192739,Àrea de Joc Infantil a l'Avinguda Josep Tarradellas - Plaça Francesc Macià - Avinguda Sarrià,,,1998-08-12T00:00:00+02:00,2021-05-04T12:35:24.942984+02:00,,,162002,Av Josep Tarradellas,140,,08,l'Antiga Esquerra de l'Eixample,02,Eixample,08029,BARCELONA,True,,,,,,,,,55735068,Àrees de jocs infantils,Planol BCN >> Cultura i lleure >> Espais infantils >> Àrees de jocs infantils,651,0065103002004000,428484.74297813204,4582641.6510093175,41.39212948869417,2.144569852370414
﻿98224194142,Àrea de Joc Infantil a l'Avinguda de Roma - Comte Borrell - Comte Urgell,,,1998-08-12T00:00:00+02:00,2021-05-04T12:35:21.280961+02:00,,,287201,Av Roma,130,,09,la Nova Esquerra de l'Eixample,02,Eixample,08015,BARCELONA,True,,,,,,,,,55735068,Àrees de jocs infantils,Planol BCN >> Cultura i lleure >> Espais infantils >> Àrees de jocs infantils,651,0065103002004000,429282.2163957945,4581841.818981418,41.38499620035713,2.15420120559225
﻿99309123438,Àrea de Joc Infantil,92086011938,Parc Turó del Putget,1999-11-05T00:00:00+01:00,2021-05-04T12:40:46.366374+02:00,,,191408,C Manacor,9,,27,el Putxet i el Farró,05,Sarrià-Sant Gervasi,08023,BARCELONA,True,,,,,,,,,55735068,Àrees de jocs infantils,Planol BCN >> Cultura i lleure >> Espais infantils >> Àrees de jocs infantils,651,0065103002004000,428373.25069907197,4584345.443367382,41.407464947326254,2.1430348062786257
﻿99309153656,Àrea de Joc Infantil,92086011957,Parc de la Guineueta,1999-11-05T00:00:00+01:00,2021-05-04T12:35:40.338300+02:00,,,186601,Pl de la República,3,,45,Porta,08,Nou Barris,08016,BARCELONA,True,,,,,,,,,55735068,Àrees de jocs infantils,Planol BCN >> Cultura i lleure >> Espais infantils >> Àrees de jocs infantils,651,0065103002004000,431042.2410839867,4587710.724123231,41.43800820884634,2.1745804629205017
﻿2059100125,Àrea de Joc Infantil a la Plaça Martí Llauradó,,,2002-02-28T00:00:00+01:00,2021-05-04T12:40:50.653291+02:00,,,701078,Pl Martí Llauradó,9999,,24,les Tres Torres,05,Sarrià-Sant Gervasi,08017,BARCELONA,True,,,,,,,,,55735068,Àrees de jocs infantils,Planol BCN >> Cultura i lleure >> Espais infantils >> Àrees de jocs infantils,651,0065103002004000,427360.55584318005,4582922.357031155,41.39455694397396,2.131090685396474
﻿99127131919,Àrea de Joc Infantil a la Plaça Can Fabra,,,1999-05-07T00:00:00+02:00,2021-05-04T12:35:37.945645+02:00,,,295709,Sant Adrià,13,,60,Sant Andreu,09,Sant Andreu,08030,BARCELONA,True,,,,,,,,,55735068,Àrees de jocs infantils,Planol BCN >> Cultura i lleure >> Espais infantils >> Àrees de jocs infantils,651,0065103002004000,432401.0229791101,4587309.766303438,41.43451245917919,2.190888266174861
﻿98331144815,Àrea de Joc Infantil a l'Avinguda Vallcarca,,,1998-11-27T00:00:00+01:00,2021-05-04T12:35:30.650830+02:00,,,158107,Av Vallcarca,243,,28,Vallcarca i els Penitents,06,Gràcia,08023,BARCELONA,True,,,,,,,,,55735068,Àrees de jocs infantils,Planol BCN >> Cultura i lleure >> Espais infantils >> Àrees de jocs infantils,651,0065103002004000,428179.05828614306,4585748.023652335,41.42008006400842,2.1405451722651634
﻿98224204033,Àrea de Joc Infantil a Nicaragua - Marquès Sentmenat,,,1998-08-12T00:00:00+02:00,2021-05-04T12:35:23.742766+02:00,,,227800,Nicaragua,101,,19,les Corts,04,Les Corts,08029,BARCELONA,True,,,,,,,,,55735068,Àrees de jocs infantils,Planol BCN >> Cultura i lleure >> Espais infantils >> Àrees de jocs infantils,651,0065103002004000,427912.91868598503,4581939.393740037,41.38575348439209,2.1378142843992225
﻿98336165826,Àrea de Joc Infantil a la Plaça Manuel Torrente,,,1998-12-02T00:00:00+01:00,2021-05-04T12:35:35.456610+02:00,,,109600,C Alzina,1,,31,la Vila de Gràcia,06,Gràcia,08024,BARCELONA,True,,,,,,,,,55735068,Àrees de jocs infantils,Planol BCN >> Cultura i lleure >> Espais infantils >> Àrees de jocs infantils,651,0065103002004000,429529.68950482854,4584158.97342867,41.40588769613677,2.1568910706561963
﻿98336175953,Àrea de Joc Infantil a la Plaça de la Font del Roure,,,1998-12-02T00:00:00+01:00,2021-05-04T12:35:31.371507+02:00,,,701330,Pl Font del Roure,,,39,Sant Genís dels Agudells,07,Horta-Guinardó,08035,BARCELONA,True,,,,,,,,,55735068,Àrees de jocs infantils,Planol BCN >> Cultura i lleure >> Espais infantils >> Àrees de jocs infantils,651,0065103002004000,427252.89706906595,4586718.1430001445,41.42873415427124,2.1293466479787737
﻿92086012245,Àrea de Joc Infantil a la Plaça John F. Kennedy,,,1985-04-15T00:00:00+02:00,2021-05-04T12:33:44.952401+02:00,,,032700,Balmes,470,,27,el Putxet i el Farró,05,Sarrià-Sant Gervasi,08022,BARCELONA,True,,,,,,,,,55735068,Àrees de jocs infantils,Planol BCN >> Cultura i lleure >> Espais infantils >> Àrees de jocs infantils,651,0065103002004000,427911.8851178838,4584638.356413242,41.410061848088986,2.1374805870009848
﻿92086012253,Àrea de Joc Infantil a la Plaça del Nord,,,1985-04-15T00:00:00+02:00,2021-05-04T12:33:49.752764+02:00,,,229001,Pl Nord,1,,31,la Vila de Gràcia,06,Gràcia,08024,BARCELONA,True,,,,,,,,,55735068,Àrees de jocs infantils,Planol BCN >> Cultura i lleure >> Espais infantils >> Àrees de jocs infantils,651,0065103002004000,429414.27160539984,4584257.338445383,41.40676350650588,2.155498879146162
﻿92086012256,Àrea de Joc Infantil a la Plaça Joanic,,,1985-04-15T00:00:00+02:00,2021-05-04T12:33:52.039930+02:00,,,167505,Pl Joanic,1,,31,la Vila de Gràcia,06,Gràcia,08024,BARCELONA,True,,,,,,,,,55735068,Àrees de jocs infantils,Planol BCN >> Cultura i lleure >> Espais infantils >> Àrees de jocs infantils,651,0065103002004000,429994.80300544633,4584068.302409479,41.40511169335056,2.1624656175627734
﻿92086035693,Àrea de Joc Infantil a la Plaça Bacardí,,,1991-04-29T00:00:00+02:00,2021-05-04T12:35:16.431443+02:00,,,030307,Pl Bacardí,1,,43,Horta,07,Horta-Guinardó,08031,BARCELONA,True,,,,,,,,,55735068,Àrees de jocs infantils,Planol BCN >> Cultura i lleure >> Espais infantils >> Àrees de jocs infantils,651,0065103002004000,430139.21103712136,4586793.193877105,41.429666326526,2.1638784122922408
﻿92086012258,Àrea de Joc Infantil a  la Plaça Celestí Boada Salvador,,,1985-04-15T00:00:00+02:00,2021-05-04T12:33:54.349828+02:00,,,134109,Pl Celestí Boada Salvador,1,,59,el Bon Pastor,09,Sant Andreu,08030,BARCELONA,True,,,,,,,,,55735068,Àrees de jocs infantils,Planol BCN >> Cultura i lleure >> Espais infantils >> Àrees de jocs infantils,651,0065103002004000,433458.22761845845,4587818.029561604,41.43917851850563,2.203485103592282
﻿92086012424,Àrea de Joc Infantil a la Plaça Sant Francesc Xavier,,,1985-04-22T00:00:00+02:00,2021-05-04T12:34:42.839942+02:00,,,301404,Pl Sant Francesc Xavier,1,,47,Can Peguera,08,Nou Barris,08031,BARCELONA,True,,,,,,,,,55735068,Àrees de jocs infantils,Planol BCN >> Cultura i lleure >> Espais infantils >> Àrees de jocs infantils,651,0065103002004000,430165.48566177435,4587373.343230102,41.434893784629935,2.164125816023048
﻿92086012426,Àrea de Joc Infantil a la Plaça Nou Barris,,,1985-04-22T00:00:00+02:00,2021-05-04T12:34:44.640981+02:00,,,267816,Nou Barris,1,,50,les Roquetes,08,Nou Barris,08033,BARCELONA,True,,,,,,,,,55735068,Àrees de jocs infantils,Planol BCN >> Cultura i lleure >> Espais infantils >> Àrees de jocs infantils,651,0065103002004000,431420.0171959179,4588802.030571123,41.44786954182683,2.1789780805523695
﻿92086012429,Àrea de Joc Infantil a Escultor Ordóñez-Deia-Valldemosa,,,1985-04-22T00:00:00+02:00,2021-05-04T12:34:46.717879+02:00,,,113404,C Escultor Ordóñez,91,,45,Porta,08,Nou Barris,08016,BARCELONA,True,,,,,,,,,55735068,Àrees de jocs infantils,Planol BCN >> Cultura i lleure >> Espais infantils >> Àrees de jocs infantils,651,0065103002004000,431154.46505325404,4587425.713922546,41.43545085986959,2.175956112938332
﻿92086012314,Àrea de Joc Infantil a la Plaça LLedoner,,,1985-04-15T00:00:00+02:00,2021-05-04T12:33:37.586245+02:00,,,701606,Jrdi Lledoner,,,39,Sant Genís dels Agudells,07,Horta-Guinardó,08035,BARCELONA,True,,,,,,,,,55735068,Àrees de jocs infantils,Planol BCN >> Cultura i lleure >> Espais infantils >> Àrees de jocs infantils,651,0065103002004000,428050.4334313333,4586233.231896044,41.42443861220265,2.1389484040784503
﻿92086012317,Àrea de Joc Infantil a la PlaçaTrinitat,,,1985-04-16T00:00:00+02:00,2021-05-04T12:34:11.938512+02:00,,,346209,Pl Trinitat,1,,57,la Trinitat Vella,09,Sant Andreu,08033,BARCELONA,True,,,,,,,,,55735068,Àrees de jocs infantils,Planol BCN >> Cultura i lleure >> Espais infantils >> Àrees de jocs infantils,651,0065103002004000,432404.2935981172,4589049.955354912,41.450185998946026,2.1907326978282335
